Gender,acc,acq,acs,acu,ape,apf,api
Male,530.38636,576.49944,542.382,539.26624,532.10002,549.85978,565.28276
Male,498.6057,539.8894,452.02524,491.90682,520.72754,515.275,538.95468
Male,532.64528,494.16576,453.9726,420.0109,505.38246,510.52342,455.53044
Male,552.19662,546.58826,500.00778,520.26016,513.71708,552.81976,539.88938
Female,433.56444,438.3938,441.3538,422.97086,483.8838,449.14318,437.14754
Female,339.0014,358.31906,309.55758,377.32514,339.00142,324.51318,329.49838
Female,469.70712,492.91946,449.45474,436.68018,440.26328,486.37636,487.4669
Male,599.71176,627.13038,578.6805,609.37062,563.72488,588.80668,601.11388
Male,539.96726,557.2597,499.77412,546.82194,517.68968,546.82192,544.01776
Male,434.18758,430.76024,382.7777,421.72458,439.79594,426.70976,444.00218
Male,543.86198,481.39118,519.5591,409.57314,515.04128,521.89594,447.58528
Male,558.81758,589.35192,594.6487,547.60086,573.61738,636.39976,557.72706
Female,421.1014,413.15626,375.29988,362.21374,401.93958,395.39648,442.13272
Female,422.5814,460.28196,465.89032,461.83984,392.35862,453.58312,432.86338
Male,413.15624,416.73938,366.42002,415.96044,394.92912,434.8107,422.5035
Female,371.87256,399.44694,354.89172,442.75588,410.35208,384.33558,383.55664
Female,398.27856,375.37776,344.84344,369.61364,343.59712,355.90432,371.1715
Female,384.17978,295.22512,315.78908,434.03178,351.15284,321.3974,351.4644
Female,354.19068,353.87912,306.5197,366.34212,359.33166,274.1159,341.5719
Female,476.87336,501.64356,508.49824,550.24926,525.79062,472.97864,516.91072
Female,433.09704,344.29816,363.30424,384.3356,386.82818,389.165,379.81774
Female,521.89592,468.9282,466.74716,509.12134,506.94032,481.2354,519.24754
Female,478.58702,422.19194,432.00654,468.7724,502.5783,425.1519,463.16406
Female,464.41034,357.07276,367.35474,426.70976,441.97696,398.20066,397.26596
Male,445.71584,417.8299,447.42952,496.03518,467.52608,454.59574,474.69232
Female,480.067,444.39164,472.43338,498.6057,473.05656,455.45256,490.66054
Male,553.44292,484.8964,534.12528,521.35068,498.60568,485.83112,554.22186
Male,485.44166,425.46348,357.22856,432.31812,453.81682,391.65758,477.96384
Male,434.81072,389.63234,406.14582,436.057,396.95436,384.80292,442.6001
Female,388.38604,348.9718,371.09366,417.67408,384.80292,317.6585,401.78378
Male,502.18882,461.2167,414.48042,461.99566,502.34458,475.70494,472.4334
Female,529.29584,509.04346,480.22278,526.02432,500.00778,471.49868,514.6518
Male,550.8724,566.45118,522.36328,573.92894,576.42154,455.2189,489.33632
Male,522.51908,502.1109,470.0187,477.80808,498.83936,470.64182,513.95076
Male,416.27198,329.49834,338.84562,402.7185,408.01528,379.81776,383.40082
Male,487.31112,464.41036,402.25114,501.48776,461.76196,433.40862,514.10654
Male,610.22744,551.96292,541.83674,607.73484,571.74792,540.27886,569.4111
Female,467.91556,409.80682,429.43604,463.86508,429.43604,421.64666,480.69014
Male,496.58046,354.0349,345.46658,383.01136,328.01838,456.85466,448.7537
Male,505.14878,432.5518,423.20454,456.69884,439.87384,402.01746,414.32468
Female,573.3837,520.72752,515.58656,553.59868,561.54386,550.79452,570.26796
Male,628.53248,612.48638,590.36456,622.76834,632.11562,624.79358,663.11732
Female,434.42126,377.403,370.70414,428.18976,420.08878,355.2812,391.73546
Female,459.26936,391.346,385.89342,460.04828,438.54962,363.14846,468.7724
Male,600.8023,580.54992,553.4429,599.40024,599.86756,555.15658,630.5577
Female,412.29942,405.44478,349.51704,423.8277,427.87816,392.04704,457.94514
Female,394.38386,279.72426,398.59012,348.89392,354.65802,342.35084,334.87304
Male,430.44866,463.94296,414.24678,454.12838,460.67146,413.93522,400.2259
Male,406.76898,404.43216,355.20332,433.25284,423.43822,354.11278,424.21716
Male,507.32982,468.07138,481.62488,499.38464,492.2184,479.59964,483.65012
Male,469.23976,481.54694,448.05266,482.01432,475.00388,445.56006,476.2502
Female,423.90562,353.64542,368.60104,424.84032,409.41738,381.5314,375.92304
Male,426.00872,494.55524,418.6867,473.99126,493.6205,455.60836,478.6649
Male,553.13132,594.7266,504.52562,611.70742,600.49074,550.79452,648.00592
Male,483.88378,485.59744,414.86992,470.01868,446.33898,415.33728,498.8394
Female,375.06622,367.5884,445.17058,422.89298,410.2742,380.51876,394.53964
Male,508.73188,475.86074,420.86774,446.88426,453.11576,425.07398,421.33512
Female,480.84592,486.29848,483.18272,514.96342,518.7023,449.8442,472.2776
Male,400.0701,434.81072,362.8369,425.61924,442.91166,372.49572,374.98832
Male,269.13072,297.17246,354.65806,357.61802,373.50834,327.08366,290.78518
Female,403.18586,425.1519,364.86214,409.8847,406.769,373.43046,397.11016
Female,554.92288,485.75324,481.54696,498.68358,529.84112,506.1614,503.04566
Male,559.36282,597.375,524.62222,549.70398,566.37326,551.72926,501.0983
Female,419.0762,379.50614,374.36516,417.3625,429.66974,394.1502,443.06746
Male,341.33822,306.13026,343.0519,330.58888,354.26858,345.07712,376.23462
Female,611.31794,635.62084,546.1988,564.11434,596.51814,561.93332,616.30316
Male,396.72066,344.53186,352.32124,376.46828,376.3125,357.15062,367.27682
Female,403.49742,391.81338,406.76896,360.18852,428.26764,373.43042,371.87256
Male,537.08524,504.83722,547.52298,511.84764,505.46034,506.70666,505.61614
Female,411.2868,324.3574,347.10236,385.89342,413.31204,366.10844,380.1293
Female,498.91728,465.26716,452.18102,502.18884,460.90514,428.50134,422.4256
Female,487.46688,466.43558,429.51394,454.12838,516.13176,467.37032,475.78282
Male,348.8939,344.37608,329.73202,353.56752,374.91042,303.24816,342.50662
Male,495.41208,474.53654,478.27542,449.9221,487.31112,475.47124,482.63748
Female,378.49352,380.20718,406.53528,447.04002,384.10188,398.27854,434.42124
Female,364.86214,302.23554,276.84218,361.90218,378.72722,318.90482,329.96574
Male,526.80326,548.45772,514.49602,548.14614,490.97212,510.75714,509.35504
Male,357.8517,368.44526,339.46876,411.75416,396.487,350.2181,325.4479
Male,418.99828,424.13928,437.06962,441.27592,430.83814,415.10358,459.65884
Female,369.0684,333.70464,331.67938,379.81774,372.9631,333.39306,403.65322
Male,338.0667,296.00404,316.87958,371.4052,357.85168,322.95528,366.73158
Female,461.29458,472.51128,474.06916,485.59744,472.04392,470.33028,460.82722
Female,412.4552,383.16718,362.29162,437.537,389.86602,407.93738,421.64668
Male,289.3052,210.3209,246.6194,300.52188,297.25036,280.26952,255.65508
Female,371.95044,409.18368,358.08536,431.92864,397.4996,363.53792,388.61972
Male,394.77332,350.99704,375.61146,376.85776,396.01962,353.48964,382.7777
Female,622.30098,634.29662,636.47764,613.2653,556.40286,645.8249,638.97026
Male,438.86118,403.96478,429.35814,410.50786,442.13274,431.07184,448.05266
Female,447.97474,428.6571,370.3926,430.68234,436.60228,423.36036,389.24286
Female,519.32542,581.17306,526.0243,505.61616,514.9634,537.0852,523.68752
Male,425.30768,439.48434,386.51656,444.31378,434.81072,390.2555,403.18586
Female,463.00826,461.91774,426.55396,448.05266,461.76194,432.16234,460.98302
Female,394.22806,355.28118,330.511,354.50226,365.56316,345.3108,313.21858
Female,515.58654,553.7545,487.07742,545.18618,531.94422,558.11652,583.97726
Female,421.10142,419.85514,442.13274,448.36422,487.77846,392.90388,388.38604
Male,499.852,477.4186,495.17838,487.38902,475.08178,496.89204,523.5317
Male,550.8724,498.9952,493.07524,461.76196,536.22838,474.53652,490.58264
Female,501.33198,494.9447,476.40598,506.3172,476.25018,498.37204,519.87068
Female,511.3024,467.5261,427.48868,449.61054,484.9743,461.76196,471.73236
Male,382.69978,360.42218,335.80774,378.64932,379.27248,384.25768,383.01138
Female,395.86386,363.30426,350.84126,401.62798,378.25986,322.02056,379.35036
Male,454.9852,368.05576,449.84422,458.7241,459.97042,427.72238,438.00438
Female,431.30548,401.0827,345.93394,410.58578,375.84514,390.80074,409.49526
Female,521.11698,499.7741,489.64792,475.47124,514.7297,498.06044,496.65836
Female,385.03662,371.95046,385.0366,393.9165,382.8556,398.27854,405.28898
Female,609.6043,590.59822,574.7079,561.7775,578.13524,591.68874,612.56426
Male,421.88038,405.99004,434.34336,464.09876,419.23196,422.19192,470.79764
Female,387.13974,397.42172,385.42608,356.91698,371.71678,395.2407,376.07882
Male,497.20362,501.87724,523.37592,504.36984,489.41426,545.9651,537.39678
Male,368.83472,384.56924,336.89826,398.9017,429.43606,313.53014,366.96524
Female,420.86772,440.0296,423.04876,460.59354,450.15578,457.63358,443.92428
Male,398.35644,426.554,396.3312,431.2276,434.96652,364.55054,438.8612
Female,631.18088,553.5987,583.1983,554.06606,574.47424,543.93988,560.60914
Male,559.05126,584.44462,548.76926,551.41768,562.79016,591.76662,600.95808
Female,539.18834,482.17012,476.71756,475.62706,533.73578,530.77584,468.6166
Female,451.2463,402.01742,397.49964,431.77282,414.32466,428.5013,422.42562
Female,452.18102,453.27154,412.4552,436.91384,420.24458,399.99222,438.31596
Male,455.37468,492.2963,434.65494,494.47734,489.64792,435.27808,501.48776
Female,574.39632,597.29708,560.99858,586.85932,599.78966,577.66788,545.73142
Male,382.7777,368.91258,333.70462,360.34432,381.53138,414.09098,407.54788
Male,389.39864,322.25422,318.9827,398.7459,356.21592,349.20548,329.2647
Female,466.4356,398.51222,445.87164,453.19366,435.43386,410.97522,469.86288
Male,367.04314,369.2242,347.41394,402.87428,387.91866,390.41128,383.08926
Female,563.80276,513.17184,471.26498,502.57826,541.52514,609.4485,534.04736
Male,408.32686,366.41998,361.43478,373.89782,352.55492,388.38606,415.80466
Female,478.58702,456.3094,459.73672,444.31376,474.22494,447.11794,422.5035
Male,404.51006,432.5518,354.03488,394.22806,385.34818,405.289,368.36734
Female,543.62832,506.55088,505.77194,527.89376,503.5909,533.03474,539.11046
Female,521.58434,468.14922,479.05436,475.00388,502.57828,524.38854,423.12666
Male,391.34602,397.88906,326.69418,375.1441,396.95436,391.1902,399.75856
Male,568.5543,534.43682,543.16094,551.41766,555.9355,592.23398,625.57252
Female,473.05656,488.01216,468.53872,467.4482,469.1619,464.64402,509.35506
Male,633.51768,622.1452,620.89888,582.88676,622.92414,615.9137,606.87802
Male,573.92896,539.34414,541.68094,530.9316,559.44072,575.6426,547.1335
Male,550.87242,545.10828,536.07258,556.0134,525.16748,534.20316,524.23274
Male,455.14102,488.7911,454.67362,458.56832,486.61006,483.33854,478.8207
Female,523.99908,519.48124,490.81632,466.98086,495.64574,487.38902,484.11746
Male,361.7464,383.40084,364.239,428.73502,398.66802,346.94658,353.48966
Female,527.97166,548.5356,519.8707,542.77148,560.37544,535.91682,512.54868
Male,437.38122,466.04612,391.2681,458.41254,478.6649,468.69452,470.40816
Female,602.98332,606.56646,566.99642,597.99812,571.51424,603.13912,628.84404
Male,443.22324,427.17716,462.69668,403.34164,427.48872,477.1849,397.57752
Female,402.40692,465.03348,423.12664,513.63918,435.74544,431.2276,428.57922
Female,519.40334,527.0369,476.0944,549.00294,535.91682,508.80976,552.2745
Male,347.64762,384.72502,323.18898,365.0958,380.05142,369.61364,369.14626
Male,520.18226,498.99516,498.52782,495.72362,507.71928,523.76538,489.33634
Male,469.39552,465.96822,442.4443,455.0631,454.12838,452.41472,475.47126
Female,367.7442,353.87912,361.66848,396.25328,402.79638,420.86774,391.2681
Female,399.05748,400.14798,375.37778,377.87036,400.92692,422.11404,386.90604
Male,639.12602,648.62908,607.96854,661.55942,613.73266,651.9006,642.70914
Female,331.4457,343.9087,303.09238,324.12372,327.86258,354.96962,318.98272
Male,352.00962,402.01744,333.00358,388.15238,382.38822,383.01136,422.7372
Female,560.68704,548.3798,558.6618,573.6174,548.5356,559.12914,592.77926
Female,393.21546,369.0684,409.88472,387.76288,402.09534,414.091,397.42172
Female,417.6741,411.13102,378.25986,437.14754,387.7629,377.01356,431.85074
Female,523.298,516.28758,489.80368,524.23274,518.15702,470.95342,509.5887
Male,427.5666,432.24024,353.72332,385.1924,418.53092,446.4169,410.42996
Male,608.04644,612.87582,569.87848,556.79232,559.28494,561.1544,637.49028
Female,437.14752,383.8682,433.72018,406.61318,410.0405,413.62362,372.18416
Male,476.2502,405.99002,475.15966,376.07884,432.62968,437.30332,409.57316
Female,458.17884,421.72458,444.93692,410.81944,428.42342,428.735,455.84204
Male,621.91152,614.27794,625.6504,598.85496,582.34146,631.8819,608.82538
Female,455.84202,451.3242,423.59404,496.65836,477.80806,462.8525,484.97428
Female,324.1237,309.63544,281.43792,322.56584,300.59976,319.91744,371.32732
Female,330.12154,313.60804,381.53138,290.39568,353.80122,329.49834,285.87788
Male,399.60274,428.11184,419.38776,436.05702,436.3686,390.87864,382.93348
Male,388.85342,375.14412,367.6663,414.091,410.81946,361.279,407.39212
Female,334.48354,371.561,320.93004,374.2094,324.2016,271.07802,389.16498
Male,319.60586,295.61456,339.85824,361.04534,309.79124,319.91746,346.86866
Male,382.6998,344.2203,344.06448,384.10186,391.89126,340.01402,352.78858
Male,432.55182,383.9461,446.88424,342.8182,390.95654,373.04096,355.43698
Female,432.08444,396.40908,404.82162,392.98176,408.09316,388.30812,437.38122
Female,402.71852,434.03178,453.34944,402.7185,436.3686,390.41126,434.8107
Male,466.0461,513.24972,452.64838,422.11402,439.09488,485.36376,450.93472
Female,406.92474,401.93954,325.1363,424.99612,405.2111,341.02666,448.20846
Male,337.6772,342.03924,299.97662,368.52312,352.6328,395.94174,376.00092
Male,362.21372,330.12154,292.88828,326.6942,348.97182,331.67938,335.1067
Male,406.45738,388.69762,367.97788,309.0902,366.7316,369.0684,329.96572
Female,482.01434,405.52266,446.49478,440.73064,433.40862,403.49744,501.332
Female,407.39212,351.46442,320.15112,307.22078,371.09362,346.4792,351.30864
Female,408.8721,406.53526,357.77378,374.59884,413.38994,377.71458,371.17152
Male,284.55368,310.41438,310.41438,297.95142,273.80434,288.2926,305.74076
Female,336.50882,254.56458,225.58808,245.21732,271.38964,244.1268,306.28602
Female,381.3756,390.41126,377.32514,347.25814,406.92478,352.24336,382.31034
Female,328.9531,323.34474,324.59106,359.79902,330.97834,340.63718,362.759
Female,473.21234,476.95124,416.03832,423.8277,459.19148,411.83206,449.68844
Female,328.56364,321.08582,294.44618,386.5166,360.96744,310.4923,322.9553
Female,525.47906,440.88644,430.91602,412.06574,454.43992,427.33292,479.36594
Female,578.60256,538.87676,584.83408,567.3859,580.31624,579.8489,614.43372
Male,360.73376,331.2899,411.67628,386.75026,386.59448,352.9444,359.48744
Male,440.1854,477.26282,426.63186,436.2907,424.13926,433.33074,445.94952
Female,359.0201,352.78858,335.1846,388.77552,390.02182,368.83472,385.34818
Male,454.12836,385.42608,404.27638,397.88908,398.9796,394.77334,451.0126
Female,420.63408,438.7054,390.72286,450.38948,441.82118,366.10844,452.5705
Male,371.17154,381.1419,314.1533,347.33604,356.83906,338.14458,375.3778
Female,290.16202,288.44834,232.988,277.38744,236.25954,342.6624,275.36222
Female,335.10672,427.02134,323.11108,410.19628,395.39648,349.90654,425.93082
Male,401.55008,394.0723,387.84078,385.19238,398.43432,410.27418,432.39602
Female,391.89126,334.87304,351.54228,394.53964,344.22026,387.06186,411.52048
Female,430.21498,411.83206,377.24724,386.90606,426.4761,383.47874,437.2254
Female,514.18448,447.19586,493.30894,555.9355,494.24366,511.22448,484.11746
Female,629.31142,630.40194,634.29666,645.6691,609.52642,647.69432,642.55336
Female,643.33232,611.39586,622.30098,607.65696,610.46112,657.97632,622.76834
Female,604.61912,595.27186,596.98552,562.40068,557.88284,633.59558,633.90714
Female,499.15094,477.18492,503.35722,485.75322,487.1553,503.66878,502.73408
Male,460.59356,424.60666,466.51348,485.20798,457.78938,427.87816,457.16622
Male,435.66752,404.35428,446.41688,409.80684,421.49088,430.21498,473.36814
Female,430.68236,407.31422,454.51782,439.40644,424.76242,444.85902,456.54308
Male,477.96388,462.3851,502.2667,533.2684,472.66708,473.44602,519.55914
Female,552.89762,521.58436,526.72534,571.90372,539.8115,537.94204,549.31452
Female,590.67612,574.31842,596.44026,607.0338,562.4786,543.31672,555.15656
Female,391.73546,397.81118,392.04704,444.54744,421.64668,403.88692,397.18804
Male,342.5845,294.29038,317.34694,358.63064,362.5253,335.41828,335.88566
Male,378.49354,393.44914,490.50476,476.17232,471.34288,430.0592,471.96604
Male,543.62832,524.46644,549.39244,541.91462,515.27496,538.17572,525.24538
Male,389.32076,348.81602,351.93178,404.74374,399.75854,448.52002,403.49744
Female,446.96214,395.70804,438.39384,428.89078,425.93082,443.37902,373.27464
Male,446.96212,432.00652,527.34848,483.10484,476.40598,457.08834,431.22762
Female,451.01262,458.17886,466.27978,490.11528,458.49042,444.15796,472.51132
Male,287.35782,318.51534,362.60322,360.57796,359.0201,343.44136,359.79902
Male,560.45334,576.65524,555.9355,568.55428,536.15048,589.7414,586.0025
Female,378.49354,353.56754,366.96526,392.20282,322.5658,340.94872,359.02008
Female,429.66974,407.39212,471.88814,429.0466,394.30598,387.45128,432.00654
